,event_type,order_hash,chain,protocol_address,closing_date,quantity,seller,buyer,transaction,event_timestamp,nft.identifier,nft.collection,nft.contract,nft.token_standard,nft.name,nft.description,nft.image_url,nft.display_image_url,nft.display_animation_url,nft.metadata_url,nft.opensea_url,nft.updated_at,nft.is_disabled,nft.is_nsfw,payment.quantity,payment.token_address,payment.decimals,payment.symbol
0,sale,0xe5f49c2739e33f04ea6938ace0a9a2e8653dec6597aff9e4d0ca26cfc4100779,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725687191,1,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0xd4f11b5f55c20fc71c4d533d1d4c1106747a9772,0x73cce3e527a2138f56ae7c92f493164da0859f70fce7aa1d0054225468204192,1725687191,28000847,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #847,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000847.png,https://i.seadn.io/s/raw/files/90473e9fd2a6cc14dd62fa5179c45218.png?w=500&auto=format,,https://api.artblocks.io/token/28000847,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000847,2024-09-07T05:34:05.878915,False,False,125000000000000000,0x0000000000000000000000000000000000000000,18,ETH
1,sale,0x5a1edeedd112ef6afe84ec38592869c4f6f442111e26ae2e386a1fd2b1f95246,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725687191,1,0xc504cc5e7aa0ff1a244a5d09deb528765de7ed59,0xd4f11b5f55c20fc71c4d533d1d4c1106747a9772,0x73cce3e527a2138f56ae7c92f493164da0859f70fce7aa1d0054225468204192,1725687191,28001278,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #1278,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001278.png,https://i.seadn.io/s/raw/files/9640e77723ce2edaa55f433c435d56e7.png?w=500&auto=format,,https://api.artblocks.io/token/28001278,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001278,2024-09-07T05:34:06.169040,False,False,121200000000000000,0x0000000000000000000000000000000000000000,18,ETH
2,sale,0x53e2532b1b0eccb45836897cd1467c9ee74c6c1982b4c87a6fe403078201e816,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725581363,1,0x44e9d011df8741be2493e99297e9ad67bb1aa85b,0xf1b30855994a95e7e2024aa44d986dc20fa6f617,0xa9ac0c7e51dacb4f2bce3e889372f952705983d108bf8f80f4cc9b86d0529797,1725581363,28000958,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #958,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000958.png,https://i.seadn.io/s/raw/files/d88b2d30d21b520864591023625daf41.png?w=500&auto=format,,https://api.artblocks.io/token/28000958,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000958,2024-09-06T00:34:36.983003,False,False,96900000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
3,sale,0x929f5318868634b449a52a31633e98289f2569a07f62d372b5a3e335c2a65499,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725511451,1,0x57227fe96ded3ef450033de63eafb4550985cd83,0xf1b30855994a95e7e2024aa44d986dc20fa6f617,0x45c20a1c3ff8471aa309da9da3e7f6be003478f769e3ae9f1f237edd23ee0da7,1725511451,28000070,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #70,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000070.png,https://i.seadn.io/s/raw/files/20baf5b3d6464267aa09f0cb6c1e9929.png?w=500&auto=format,,https://api.artblocks.io/token/28000070,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000070,2024-09-05T05:04:17.847345,False,False,88800000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
4,sale,0x845ca75ed4c3bef65986b9fc29e2a0e9bb493612c7edb3d0c448c8f31d022cd6,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725399239,1,0xc4bafdc0a6b7c1339055cea9dfd433b28815ae78,0x57227fe96ded3ef450033de63eafb4550985cd83,0x1dda52983d10883473aaeb3c6933bddda2985e29f3146e5a2be73c7ba6700460,1725399239,28000070,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #70,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000070.png,https://i.seadn.io/s/raw/files/20baf5b3d6464267aa09f0cb6c1e9929.png?w=500&auto=format,,https://api.artblocks.io/token/28000070,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000070,2024-09-05T05:04:17.847345,False,False,65900000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
5,sale,0x97138d17232d9305b41defe16641f2dd30172fa0c944e7b8cc7a09b0920ffccc,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725399239,1,0xc4bafdc0a6b7c1339055cea9dfd433b28815ae78,0xb122264e3cbfdf1054e9bae452831619f18e48f7,0x1dda52983d10883473aaeb3c6933bddda2985e29f3146e5a2be73c7ba6700460,1725399239,28000412,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #412,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000412.png,https://i.seadn.io/s/raw/files/daa43aaf92a1d32b3871ea798b9859c7.png?w=500&auto=format,,https://api.artblocks.io/token/28000412,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000412,2024-09-03T21:34:44.438935,False,False,90000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
6,sale,0x2a5baa1468b77f18a4baa6acb6eeb919ba3ee8b775f343e274669c1ab9461e68,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725399239,1,0xc4bafdc0a6b7c1339055cea9dfd433b28815ae78,0xf1b30855994a95e7e2024aa44d986dc20fa6f617,0x1dda52983d10883473aaeb3c6933bddda2985e29f3146e5a2be73c7ba6700460,1725399239,28001407,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #1407,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001407.png,https://i.seadn.io/s/raw/files/1073683891d6c88cd5ae53ae00ced09d.png?w=500&auto=format,,https://api.artblocks.io/token/28001407,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001407,2024-09-03T22:32:47.863789,False,False,100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
7,sale,0x1704754c877218c159291f50d95649bc2f2add102ef19e602c7c99e813646382,ethereum,0x0000000000000068f116a894984e2db1123eb395,1725244475,1,0xd6468d57646e73af0f6485216b9a851c94ae01d6,0x4970d00357ff515858b3191ed577bead738acf3d,0x903c42b52d79df9a1c1316ea82ecc4a92614d94721b4a17f181df33dabc17ea3,1725244475,28000370,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #370,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000370.png,https://i.seadn.io/s/raw/files/81bfa85a6a151288f5df419a2a3763ff.png?w=500&auto=format,,https://api.artblocks.io/token/28000370,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000370,2024-09-02T02:35:29.275720,False,False,100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH
8,sale,0xa1a6f7c985ec6646ceb5550c3d23b239a4897bb455c2654173ab93e512b9ca9e,ethereum,0x0000000000000068f116a894984e2db1123eb395,1724726579,1,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,0xd4f11b5f55c20fc71c4d533d1d4c1106747a9772,0x936b9a282759727648d4c0cf5214cda903b6920d0c6fce0682f369c047a23427,1724726579,28001204,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #1204,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001204.png,https://i.seadn.io/s/raw/files/9bec46b20051ec3edd389b54b23eec1c.png?w=500&auto=format,,https://api.artblocks.io/token/28001204,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28001204,2024-08-27T02:43:47.605436,False,False,117500000000000000,0x0000000000000000000000000000000000000000,18,ETH
9,sale,0x5b6e1cc1c9bb367efa494b89eb263b3f4de4f6d4222df0abb28f806490fbbc42,ethereum,0x0000000000000068f116a894984e2db1123eb395,1724726579,1,0xd6468d57646e73af0f6485216b9a851c94ae01d6,0xd4f11b5f55c20fc71c4d533d1d4c1106747a9772,0x936b9a282759727648d4c0cf5214cda903b6920d0c6fce0682f369c047a23427,1724726579,28000820,apparitions-by-aaron-penne,0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,erc721,Apparitions #820,“Apparitions” is an exploration of the space between algorithmic and organic. Each “Apparition” is unique to the transaction that originated it. Created by Aaron Penne,https://media-proxy.artblocks.io/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000820.png,https://i.seadn.io/s/raw/files/b79c7c72f5ac641907b68fcbfb65a4b2.png?w=500&auto=format,,https://api.artblocks.io/token/28000820,https://opensea.io/assets/ethereum/0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270/28000820,2024-08-27T02:43:45.799577,False,False,115000000000000000,0x0000000000000000000000000000000000000000,18,ETH
